,amzn differential,amzn adj close,amzn vol,aapl differential,aapl adj close,aapl vol,googl differential,googl adj close,googl vol,msft differential,msft vol,SMA,SMA,Real Lower Band,Real Upper Band,MACD,nasdaq differential,nasdaq adj close,nasdaq vol,nyse differential,nyse adj close,nyse vol,sp500 differential,sp500 adj close,sp500 vol,tb13 differential,tb13 adj close,tb13 vol
2012-04-20,,,,,,,,,,,,31.2671,31.5917,30.2396,32.9437,-0.0837,,,,,,,,,,,,
2012-04-20 00:00:00,-2.3600000000000136,189.98,3243600.0,-18.399999999999977,71.9786,36820900.0,-8.190000000000055,298.9528,6110600.0,0.2700000000000031,106045000.0,,,,,,-23.280029000000013,3000.449951,1935880000.0,-4.8002930000011474,8025.439941,3833320000.0,1.570067999999992,1378.530029,3833320000.0,0.0,0.065,0.0
2012-04-23,,,,,,,,,,,,31.4307,31.5976,30.2375,32.9578,-0.0199,,,,,,,,,,,,
2012-04-23 00:00:00,-0.75,188.24,3481000.0,1.0900000000000318,71.8178,34518900.0,4.7000000000000455,299.7252,4391200.0,-0.19000000000000483,61398200.0,,,,,,1.4499510000000555,2970.449951,1767360000.0,4.32031200000074,7940.740234000001,3654860000.0,-11.590087999999923,1366.939941,3654860000.0,0.0050000000000000044,0.07,0.0
2012-04-24,,,,,,,,,,,,31.5893,31.5933,30.2378,32.9488,0.0143,,,,,,,,,,,,
2012-04-24 00:00:00,1.6500000000000057,190.33,3376300.0,-2.330000000000041,70.3832,38433900.0,3.0299999999999727,301.5659,3854300.0,-0.28999999999999915,40871100.0,,,,,,-5.770019000000502,2961.600098,1690840000.0,35.969726999998784,7988.009765999999,3617100000.0,5.0,1371.969971,3617100000.0,0.0050000000000000044,0.08,0.0
2012-04-25,,,,,,,,,,,,31.75,31.5748,30.2645,32.8851,0.0633,,,,,,,,,,,,
2012-04-25 00:00:00,2.75,194.42,3955100.0,-5.634999999999991,76.6291,32349200.0,5.720000000000027,305.804,3638500.0,0.28000000000000114,62495500.0,,,,,,15.979980999999498,3029.6298829999996,1721330000.0,33.62011700000039,8070.790039,3998430000.0,18.57995600000004,1390.689941,3998430000.0,0.0,0.085,0.0
2012-04-26,,,,,,,,,,,,31.8457,31.5552,30.2904,32.82,0.0938,,,,,,,,,,,,
2012-04-26 00:00:00,2.420000000000016,195.99,10234000.0,-6.569999999999936,76.3401,19145300.0,4.560000000000059,308.6879,4180800.0,-0.00999999999999801,40308100.0,,,,,,20.98998999999958,3050.610107,1763510000.0,71.92968699999892,8123.069823999999,4034700000.0,9.33996500000012,1399.97998,4034700000.0,0.0050000000000000044,0.085,0.0
2012-04-27,,,,,,,,,,,,31.9657,31.5452,30.2975,32.793,0.1062,,,,,,,,,,,,
2012-04-27 00:00:00,2.019999999999982,226.85,22116900.0,-2.07000000000005,75.7497,14525800.0,-0.03999999999996362,308.4421,3269500.0,-0.13999999999999702,41419100.0,,,,,,8.859863000000132,3069.199951,1777750000.0,8.370116999999482,8151.910156,3645830000.0,3.1700439999999617,1403.359985,3645830000.0,0.0,0.085,0.0
2012-04-30,,,,,,,,,,,,32.1093,31.5402,30.3009,32.7796,0.1176,,,,,,,,,,,,
2012-04-30 00:00:00,7.950000000000017,231.9,9756900.0,-13.819999999999936,73.3604,18076600.0,-8.139999999999986,303.3614,4809700.0,0.03500000000000014,35697200.0,,,,,,-13.69995199999994,3046.360107,1633170000.0,-13.890135999999984,8119.060059,3574010000.0,-5.34997599999997,1397.910034,3574010000.0,0.0,0.09,0.0
2012-05-01,,,,,,,,,,,,32.0507,31.5286,30.312,32.7452,0.1247,,,,,,,,,,,,
2012-05-01 00:00:00,0.6399999999999864,230.04,6754900.0,-2.769999999999982,73.128,21821400.0,0.6399999999999864,303.1508,4000500.0,-0.03999999999999915,43832300.0,,,,,,5.649902000000111,3050.439941,1854230000.0,48.97998000000007,8164.040039,3807950000.0,7.959961000000021,1405.819946,3807950000.0,-0.009999999999999995,0.085,0.0
2012-05-02,,,,,,,,,,,,32.005,31.5052,30.3298,32.6806,0.1121,,,,,,,,,,,,
2012-05-02 00:00:00,2.430000000000007,230.25,4593400.0,5.740000000000009,73.6117,15263900.0,6.059999999999945,304.5702,3219700.0,-0.05000000000000071,37385300.0,,,,,,24.780029999999897,3059.850098,1825190000.0,-39.70019600000069,8124.319823999999,3803860000.0,-3.18994100000009,1402.310059,3803860000.0,-0.0050000000000000044,0.08,0.0
2012-05-03,,,,,,,,,,,,31.9821,31.4967,30.3315,32.6618,0.0978,,,,,,,,,,,,
2012-05-03 00:00:00,-0.29000000000002046,229.45,4055500.0,-8.67999999999995,73.0891,13948200.0,1.3999999999999773,306.456,3732200.0,-0.11999999999999744,31501300.0,,,,,,-36.829833999999664,3024.300049,1869130000.0,-73.12988299999961,8049.890137,4004910000.0,-10.75,1391.569946,4004910000.0,0.0,0.075,0.0
2012-05-04,,,,,,,,,,,,31.8079,31.4857,30.3057,32.6657,0.0233,,,,,,,,,,,,
2012-05-04 00:00:00,-3.8100000000000023,223.99,4585200.0,-11.830000000000041,71.0075,18928300.0,-8.949999999999932,299.4092,4410300.0,-0.46999999999999886,57927200.0,,,,,,-44.80981400000019,2956.340088,1944010000.0,-96.73974599999929,7933.290039,3975140000.0,-22.410033999999996,1369.099976,3975140000.0,-0.0049999999999999906,0.07,0.0
2012-05-07,,,,,,,,,,,,31.5993,31.4443,30.2121,32.6765,-0.0618,,,,,,,,,,,,
2012-05-07 00:00:00,2.799999999999983,225.16,3314300.0,7.980000000000018,71.5389,16432800.0,12.549999999999955,304.7156,3985000.0,-0.05000000000000071,48641400.0,,,,,,17.35009799999989,2957.76001,1740430000.0,41.189941999999974,7948.77002,3559390000.0,0.7899170000000595,1369.579956,3559390000.0,0.0,0.075,0.0
2012-05-08,,,,,,,,,,,,31.3879,31.4157,30.1264,32.705,-0.1396,,,,,,,,,,,,
2012-05-08 00:00:00,0.75,223.9,4522400.0,-1.400000000000091,71.3756,17759000.0,7.259999999999991,307.3437,5349200.0,0.019999999999999574,46328300.0,,,,,,6.9099129999999604,2946.27002,2175840000.0,-13.880371000001105,7887.259765999999,4261670000.0,-5.440063000000009,1363.719971,4261670000.0,0.0049999999999999906,0.09,0.0
2012-05-09,,,,,,,,,,,,31.2086,31.4295,30.1753,32.6837,-0.1783,,,,,,,,,,,,
2012-05-09 00:00:00,2.3899999999999864,222.98,3712000.0,5.4799999999999045,71.5012,17168000.0,2.3299999999999272,305.5181,4652900.0,0.5700000000000003,50309300.0,,,,,,22.300048999999944,2934.709961,2047090000.0,17.72998000000007,7820.25,4288540000.0,-8.619995000000017,1354.579956,4288540000.0,0.0049999999999999906,0.09,0.0
2012-05-10,,,,,,,,,,,,31.0271,31.4483,30.2491,32.6476,-0.2081,,,,,,,,,,,,
2012-05-10 00:00:00,2.780000000000001,226.69,4648400.0,-4.060000000000059,71.6695,11900000.0,0.6999999999999318,307.7801,3068700.0,-0.120000000000001,43839200.0,,,,,,-16.570067999999992,2933.639893,2004150000.0,-19.060059000000365,7852.75,3727990000.0,3.410033999999996,1357.98999,3727990000.0,0.0,0.09,0.0
2012-05-11,,,,,,,,,,,,30.9357,31.4571,30.2693,32.645,-0.1957,,,,,,,,,,,,
2012-05-11 00:00:00,1.7300000000000182,227.68,4193600.0,1.7100000000000364,71.1909,14269500.0,-5.1200000000000045,303.552,4194600.0,0.46999999999999886,43459300.0,,,,,,14.469970000000103,2933.820068,1735380000.0,16.27001999999993,7815.879883,3869070000.0,-4.719970000000103,1353.390015,3869070000.0,0.0049999999999999906,0.09,0.0
2012-05-14,,,,,,,,,,,,30.7814,31.451,30.2484,32.6535,-0.2219,,,,,,,,,,,,
2012-05-14 00:00:00,-2.6699999999999875,222.93,3096600.0,-4.350000000000023,70.1244,12593800.0,3.2200000000000273,302.9351,3645100.0,-0.14000000000000057,40528900.0,,,,,,-5.1999510000000555,2902.580078,1683460000.0,-33.99023500000112,7705.439941,3688120000.0,-13.580077999999958,1338.349976,3688120000.0,-0.0049999999999999906,0.085,0.0
2012-05-15,,,,,,,,,,,,30.6714,31.4098,30.1037,32.7158,-0.2775,,,,,,,,,,,,
2012-05-15 00:00:00,-2.1100000000000136,224.39,5713700.0,-8.280000000000086,69.49,17012000.0,5.759999999999991,306.5011,4199900.0,-0.4299999999999997,61822800.0,,,,,,-8.540038999999979,2893.76001,1826210000.0,-60.19970699999885,7635.810059,4114040000.0,-7.6999510000000555,1330.660034,4114040000.0,0.0,0.09,0.0
2012-05-16,,,,,,,,,,,,30.5643,31.3364,29.881,32.7918,-0.3426,,,,,,,,,,,,
2012-05-16 00:00:00,-0.9399999999999977,224.06,5261800.0,-7.974999999999909,68.5987,20032000.0,10.969999999999914,315.4387,9660500.0,-0.41000000000000014,60083700.0,,,,,,-30.629883000000063,2874.040039,1933900000.0,-63.95019600000069,7592.819823999999,4280420000.0,-5.979980000000069,1324.800049,4280420000.0,0.0,0.095,0.0
2012-05-17,,,,,,,,,,,,30.4529,31.2688,29.6594,32.8782,-0.404,,,,,,,,,,,,
2012-05-17 00:00:00,-6.689999999999998,218.36,4505500.0,-15.18999999999994,66.5944,25615000.0,-10.780000000000086,312.4896,6700800.0,-0.2699999999999996,48484000.0,,,,,,-61.02001999999993,2813.689941,2016980000.0,-107.80029300000024,7480.419922,4664280000.0,-19.95996100000002,1304.859985,4664280000.0,0.0,0.09,0.0
2012-05-18,,,,,,,,,,,,30.24,31.186,29.3663,33.0056,-0.4835,,,,,,,,,,,,
2012-05-18 00:00:00,-5.560000000000002,213.85,5231700.0,-3.580000000000041,66.6271,26153300.0,-24.700000000000045,301.1296,11935000.0,-0.5199999999999996,56205300.0,,,,,,-35.63989300000003,2778.790039,2692450000.0,-76.01953199999843,7427.740234000001,4512470000.0,-9.830077999999958,1295.219971,4512470000.0,-0.015,0.075,0.0
2012-05-21,,,,,,,,,,,,30.0986,31.0588,29.2288,32.8889,-0.5019,,,,,,,,,,,,
2012-05-21 00:00:00,4.0800000000000125,218.11,3579800.0,26.779999999999973,70.5088,22539500.0,13.600000000000023,308.0058,6144600.0,0.6499999999999986,38787900.0,,,,,,64.65991200000008,2847.209961,1870420000.0,99.10986299999968,7542.97998,3786750000.0,20.260009999999966,1315.98999,3786750000.0,0.0049999999999999975,0.06,0.0
2012-05-22,,,,,,,,,,,,29.8986,30.9464,29.1011,32.7918,-0.5099,,,,,,,,,,,,
2012-05-22 00:00:00,-2.9799999999999898,215.33,3733100.0,-12.579999999999927,69.9674,24816800.0,-12.6400000000001,301.3302,6097600.0,0.07000000000000028,39504900.0,,,,,,-14.790039000000434,2839.080078,1861850000.0,-12.719726999999693,7542.580078,4123680000.0,0.5400389999999788,1316.630005,4123680000.0,0.0050000000000000044,0.085,0.0
2012-05-23,,,,,,,,,,,,29.6743,30.8126,28.8644,32.7608,-0.5621,,,,,,,,,,,,
2012-05-23 00:00:00,2.569999999999993,217.28,4243800.0,13.059999999999945,71.6746,20889200.0,7.810000000000059,305.6736,6349800.0,-0.240000000000002,65171000.0,,,,,,17.95019500000035,2850.1201170000004,1929640000.0,47.989745999999286,7540.899901999999,4108330000.0,2.83996500000012,1318.859985,4108330000.0,-0.0050000000000000044,0.08,0.0
2012-05-24,,,,,,,,,,,,29.5114,30.6636,28.684,32.6431,-0.5998,,,,,,,,,,,,
2012-05-24 00:00:00,-1.7399999999999807,215.24,3141100.0,-10.549999999999955,71.0163,17722500.0,-5.5,302.7646,3778800.0,-0.08999999999999986,52575000.0,,,,,,-17.170166000000336,2839.3798829999996,1750290000.0,-6.450195000000349,7552.339844,3937670000.0,1.9600829999999405,1320.680054,3937670000.0,0.0049999999999999906,0.09,0.0
2012-05-25,,,,,,,,,,,,29.3914,30.5183,28.5371,32.4996,-0.6234,,,,,,,,,,,,
2012-05-25 00:00:00,-2.1000000000000227,212.89,2171400.0,-2.300000000000068,70.6357,11732400.0,-9.470000000000027,296.6808,7156600.0,-0.14000000000000057,29507200.0,,,,,,-2.209961000000021,2837.530029,1282680000.0,-9.0,7534.330078,2872660000.0,-2.9901129999998375,1317.819946,2872660000.0,-0.009999999999999995,0.08,0.0
2012-05-29,,,,,,,,,,,,29.3686,30.4031,28.4951,32.311,-0.5948,,,,,,,,,,,,
2012-05-29 00:00:00,0.44999999999998863,214.75,2693900.0,1.3700000000000045,71.8894,13589600.0,-1.4699999999999136,298.0902,5206100.0,0.17999999999999972,37758800.0,,,,,,17.719970000000103,2870.98999,221430000.0,31.629883000000518,7615.029785,3441640000.0,13.520019999999931,1332.420044,3441640000.0,-0.0050000000000000044,0.075,0.0
2012-05-30,,,,,,,,,,,,29.3786,30.2757,28.4603,32.0911,-0.5832,,,,,,,,,,,,
2012-05-30 00:00:00,-2.9099999999999966,209.23,4078200.0,9.969999999999914,72.7562,18908200.0,0.07000000000005002,295.0257,3809500.0,-0.010000000000001563,41585500.0,,,,,,-9.90991299999996,2837.360107,1671040000.0,-71.95996100000048,7471.399901999999,3534290000.0,-17.930053999999927,1313.319946,3534290000.0,-0.009999999999999995,0.065,0.0
2012-05-31,,,,,,,,,,,,29.2986,30.1414,28.4458,31.8371,-0.5794,,,,,,,,,,,,
2012-05-31 00:00:00,3.430000000000007,212.91,4944000.0,-3.009999999999991,72.5753,17559800.0,-7.860000000000014,291.3293,5930600.0,-0.10999999999999943,39134000.0,,,,,,-10.030029000000468,2827.340088,2180130000.0,-13.729980000000069,7463.959961,4557620000.0,-2.7600099999999657,1310.329956,4557620000.0,-0.0050000000000000044,0.06,0.0
2012-06-01,,,,,,,,,,,,29.1114,29.9819,28.3103,31.6536,-0.6289,,,,,,,,,,,,
2012-06-01 00:00:00,-0.21999999999999886,208.22,3951500.0,-8.169999999999959,70.4724,18606700.0,-0.8099999999999454,286.374,6109600.0,-0.3100000000000023,56634300.0,,,,,,-62.64990299999954,2747.47998,1966370000.0,-76.18017599999985,7292.22998,0.0,-31.82995600000004,1278.040039,4669350000.0,0.010000000000000002,0.065,0.0
2012-06-04,,,,,,,,,,,,29.0314,29.829,28.2513,31.4068,-0.6525,,,,,,,,,,,,
2012-06-04 00:00:00,7.1699999999999875,214.57,4299600.0,2.7899999999999636,70.8869,19892700.0,8.370000000000005,290.1908,4860500.0,-0.07000000000000028,47926300.0,,,,,,12.399902999999995,2760.01001,1755750000.0,-17.260254000000714,7285.529785,4011960000.0,-0.10998500000005151,1278.180054,4011960000.0,0.0,0.065,0.0
2012-06-05,,,,,,,,,,,,28.9507,29.7112,28.1252,31.2972,-0.6672,,,,,,,,,,,,
2012-06-05 00:00:00,-0.6399999999999864,213.21,3543900.0,1.5600000000000591,70.7035,13864800.0,-5.040000000000077,286.0881,4675100.0,-0.005000000000002558,45715400.0,,,,,,28.760009000000082,2778.110107,1625600000.0,68.22021500000119,7338.620117,3403230000.0,7.680053999999927,1285.5,3403230000.0,0.0050000000000000044,0.08,0.0
2012-06-06,,,,,,,,,,,,28.9921,29.6493,28.114,31.1845,-0.6036,,,,,,,,,,,,
2012-06-06 00:00:00,3.009999999999991,217.64,2710100.0,3.6900000000000546,71.7876,14337700.0,4.090000000000032,291.1839,4187400.0,0.4700000000000024,46860500.0,,,,,,48.48999099999992,2844.719971,1761050000.0,127.54003899999952,7517.459961,4268360000.0,29.52001999999993,1315.130005,4268360000.0,0.0,0.08,0.0
2012-06-07,,,,,,,,,,,,28.945,29.5888,28.0928,31.0848,-0.5565,,,,,,,,,,,,
2012-06-07 00:00:00,-0.8499999999999943,218.8,3503900.0,-5.569999999999936,71.8203,13563100.0,-9.370000000000005,290.0102,3513400.0,-0.41000000000000014,37792800.0,,,,,,-41.03002900000001,2831.02002,1655370000.0,-64.23974599999929,7519.830078,4258140000.0,-1.160033999999996,1314.98999,4258140000.0,0.0,0.08,0.0
2012-06-08,,,,,,,,,,,,28.9893,29.536,28.1337,30.9382,-0.4798,,,,,,,,,,,,
2012-06-08 00:00:00,-0.13000000000002387,218.48,2877000.0,8.720000000000027,72.9006,12411300.0,4.600000000000023,291.1237,2817900.0,0.4399999999999977,42551100.0,,,,,,34.59985400000005,2858.419922,1390260000.0,73.76025400000071,7553.77002,3497190000.0,10.670043999999962,1325.660034,3497190000.0,0.0050000000000000044,0.08,0.0
2012-06-11,,,,,,,,,,,,28.9471,29.4481,28.13,30.7662,-0.4745,,,,,,,,,,,,
2012-06-11 00:00:00,-0.9900000000000091,216.5,3749100.0,-16.550000000000068,71.7512,21116600.0,-15.710000000000036,285.1302,5316800.0,-0.8350000000000009,46361900.0,,,,,,-72.76000999999997,2809.72998,1480220000.0,-150.04980499999965,7459.290039,3537530000.0,-16.78991700000006,1308.930054,3537530000.0,-0.0050000000000000044,0.075,0.0
2012-06-12,,,,,,,,,,,,29.0671,29.359,28.2856,30.4325,-0.4333,,,,,,,,,,,,
2012-06-12 00:00:00,-1.2300000000000182,216.42,2833300.0,1.6999999999999318,72.378,15549300.0,-4.669999999999959,283.4249,6441900.0,0.18999999999999773,35337900.0,,,,,,27.22998000000007,2843.070068,1594310000.0,98.54003899999952,7557.819823999999,3442920000.0,14.780029999999897,1324.180054,3442920000.0,0.0049999999999999906,0.09,0.0
2012-06-13,,,,,,,,,,,,29.15,29.2852,28.3863,30.1842,-0.409,,,,,,,,,,,,
2012-06-13 00:00:00,-0.7900000000000205,214.73,2325200.0,-2.3600000000000136,71.8756,10485000.0,-0.6299999999999955,281.4137,3904400.0,-0.08999999999999986,32984600.0,,,,,,-19.51001000000042,2818.610107,1602080000.0,-27.180176000000756,7506.419922,3506510000.0,-9.140014999999948,1314.880005,3506510000.0,0.0,0.09,0.0
2012-06-14,,,,,,,,,,,,29.2693,29.2438,28.4445,30.0432,-0.3684,,,,,,,,,,,,
2012-06-14 00:00:00,-0.8100000000000023,214.45,3060900.0,0.2899999999999636,71.7964,12341900.0,-2.25,280.3905,4685100.0,0.010000000000001563,39458900.0,,,,,,15.700195000000349,2836.330078,1633370000.0,66.87988299999961,7582.819823999999,3687720000.0,14.219970999999987,1329.099976,3687720000.0,0.0050000000000000044,0.095,0.0
2012-06-15,,,,,,,,,,,,29.365,29.2495,28.43,30.069,-0.2782,,,,,,,,,,,,
2012-06-15 00:00:00,3.0600000000000023,218.35,3785200.0,3.1299999999999955,72.123,11973400.0,4.169999999999959,283.129,5996300.0,0.4299999999999997,62314400.0,,,,,,33.40014699999983,2872.800049,2020100000.0,51.219726999998784,7664.259765999999,4401570000.0,13.650024999999914,1342.839966,4401570000.0,-0.009999999999999995,0.085,0.0
2012-06-18,,,,,,,,,,,,29.4521,29.2552,28.4212,30.0893,-0.2188,,,,,,,,,,,,
2012-06-18 00:00:00,5.3799999999999955,222.66,3369600.0,14.819999999999936,73.5865,15729000.0,8.230000000000018,286.3088,4988800.0,-0.14999999999999858,58679900.0,,,,,,22.840087999999923,2895.330078,1586190000.0,31.490234000000783,7662.290039,3259430000.0,2.3599850000000515,1344.780029,3259430000.0,-0.010000000000000009,0.075,0.0
2012-06-19,,,,,,,,,,,,29.6021,29.3233,28.2867,30.36,-0.1011,,,,,,,,,,,,
2012-06-19 00:00:00,0.7700000000000102,224.03,2716600.0,4.009999999999991,73.7913,12907300.0,7.939999999999941,291.6653,4148200.0,0.509999999999998,75725800.0,,,,,,19.889892999999574,2929.76001,1835480000.0,62.139648999998826,7766.259765999999,3815350000.0,13.15002400000003,1357.97998,3815350000.0,0.0049999999999999906,0.09,0.0
2012-06-20,,,,,,,,,,,,29.8929,29.3795,28.147,30.612,0.0106,,,,,,,,,,,,
2012-06-20 00:00:00,-1.4899999999999807,223.02,2444400.0,-2.469000000000051,73.5816,12819400.0,-2.2999999999999545,289.6491,4688700.0,0.0,36257100.0,,,,,,-2.5100099999999657,2930.449951,1563080000.0,-12.350097999999889,7757.919922,3695700000.0,-2.350097999999889,1355.689941,3695700000.0,-0.0050000000000000044,0.08,0.0
2012-06-21,,,,,,,,,,,,30.0136,29.3974,28.1329,30.6619,0.0346,,,,,,,,,,,,
2012-06-21 00:00:00,-3.265000000000015,220.575,2843000.0,-7.7700000000000955,72.5677,11655400.0,-14.629999999999995,283.4801,4018500.0,-0.8249999999999993,48456600.0,,,,,,-70.05981400000019,2859.090088,1822200000.0,-188.20996099999957,7566.109863,4094470000.0,-29.92004399999996,1325.51001,4094470000.0,-0.0050000000000000044,0.075,0.0
2012-06-22,,,,,,,,,,,,30.2379,29.4731,28.1007,30.8455,0.0981,,,,,,,,,,,,
2012-06-22 00:00:00,0.3299999999999841,222.16,2187500.0,3.060000000000059,73.1242,10159700.0,3.480000000000018,286.6248,4451300.0,0.3999999999999986,45098100.0,,,,,,26.25,2892.419922,3544010000.0,6.729981000000407,7616.589844,5271490000.0,9.09997599999997,1335.02002,5271490000.0,0.0,0.075,0.0
2012-06-25,,,,,,,,,,,,30.3129,29.511,28.1413,30.8806,0.0801,,,,,,,,,,,,
2012-06-25 00:00:00,-0.2300000000000182,220.07,2382300.0,-6.534999999999968,71.7003,10870800.0,-6.6299999999999955,281.2181,3160000.0,-0.43510000000000204,42217200.0,,,,,,-27.729980999999952,2836.159912,1514430000.0,-48.339843999999175,7491.870117,3501820000.0,-21.180053000000044,1313.719971,3501820000.0,0.0,0.075,0.0
2012-06-26,,,,,,,,,,,,30.3129,29.5567,28.1861,30.9272,0.0774,,,,,,,,,,,,
2012-06-26 00:00:00,4.160000000000025,225.61,3754100.0,0.6949999999999363,71.8586,9876300.0,1.919999999999959,283.2143,2697600.0,0.019999999999999574,38421300.0,,,,,,8.6601569999998,2854.060059,1623160000.0,24.589843999999175,7527.080078,3412940000.0,5.90002400000003,1319.98999,3412940000.0,0.009999999999999995,0.095,0.0
2012-06-27,,,,,,,,,,,,30.36,29.5857,28.1905,30.9809,0.0864,,,,,,,,,,,,
2012-06-27 00:00:00,0.6100000000000136,225.62,2799200.0,-0.5,72.1695,7249900.0,1.599999999999909,285.5314,3381200.0,-0.019999999999999574,33781700.0,,,,,,13.190185000000383,2875.320068,1668580000.0,51.25,7598.049805,3286910000.0,11.140014999999948,1331.849976,3286910000.0,-0.015,0.08,0.0
2012-06-28,,,,,,,,,,,,30.2471,29.6129,28.2157,31.0101,0.0718,,,,,,,,,,,,
2012-06-28 00:00:00,-2.609999999999985,221.31,2994800.0,-2.6200000000000045,71.4849,10101300.0,-1.5900000000000318,283.0287,3837900.0,-0.07000000000000028,45328400.0,,,,,,-4.399902999999995,2849.48999,1795850000.0,53.33007799999996,7597.5,3969370000.0,-2.4799809999999525,1329.040039,3969370000.0,-0.0050000000000000044,0.075,0.0
2012-06-29,,,,,,,,,,,,30.1986,29.6795,28.2365,31.1225,0.1137,,,,,,,,,,,,
2012-06-29 00:00:00,3.6500000000000057,228.35,3614400.0,6.0,73.3629,15053600.0,5.110000000000014,290.9331,5033900.0,0.14000000000000057,55227200.0,,,,,,32.610107999999855,2935.050049,2021190000.0,71.81982400000015,7801.839844,4590480000.0,32.04003899999998,1362.160034,4590480000.0,0.0,0.08,0.0
2012-07-02,,,,,,,,,,,,30.2593,29.78,28.401,31.159,0.1429,,,,,,,,,,,,
2012-07-02 00:00:00,0.01999999999998181,229.32,2330700.0,7.789999999999964,74.4332,14289000.0,-1.3500000000000227,291.1337,3307600.0,-0.060000000000002274,30589100.0,,,,,,12.820067999999992,2951.22998,1845240000.0,21.319823999999244,7832.149901999999,3301650000.0,3.1800539999999273,1365.51001,3301650000.0,-0.015,0.07,0.0
2012-07-03,,,,,,,,,,,,30.2679,29.8852,28.5616,31.2089,0.18,,,,,,,,,,,,
2012-07-03 00:00:00,0.3900000000000148,229.53,1331700.0,4.529999999999973,75.2987,8632600.0,7.82000000000005,294.8251,2376600.0,0.5300000000000011,20938100.0,,,,,,25.270019000000048,2976.080078,1009330000.0,63.00976600000013,7901.669922,2116390000.0,8.270019999999931,1374.02002,2116390000.0,-0.0050000000000000044,0.075,0.0
2012-07-05,,,,,,,,,,,,30.3871,29.9898,28.7766,31.203,0.2023,,,,,,,,,,,,
2012-07-05 00:00:00,-1.5600000000000023,227.06,2682300.0,9.38000000000011,76.6215,17299400.0,7.159999999999968,298.8826,4687100.0,0.10999999999999943,28801900.0,,,,,,5.75,2976.1201170000004,1423990000.0,-17.319824000000153,7837.77002,3041520000.0,-6.1400149999999485,1367.579956,3041520000.0,0.0,0.075,0.0
2012-07-06,,,,,,,,,,,,30.4107,30.0295,28.8485,31.2106,0.1764,,,,,,,,,,,,
2012-07-06 00:00:00,-1.299999999999983,225.05,3203200.0,-1.2100000000000364,76.1115,14961800.0,-6.470000000000027,293.8972,4319200.0,-0.4250000000000007,38294800.0,,,,,,-17.869873000000098,2937.330078,1437420000.0,-11.959960999999566,7756.609863,2745140000.0,-12.409912000000077,1354.680054,2745140000.0,0.0,0.07,0.0
2012-07-09,,,,,,,,,,,,30.3864,30.0662,28.9402,31.1922,0.1393,,,,,,,,,,,,
2012-07-09 00:00:00,0.05000000000001137,225.05,1922000.0,8.590000000000032,77.1177,13550200.0,1.0599999999999454,293.9123,3426700.0,-0.120000000000001,30680800.0,,,,,,-2.719970000000103,2931.77002,1455500000.0,-5.62011800000073,7736.399901999999,2904860000.0,-2.200072999999975,1352.459961,2904860000.0,-0.0049999999999999906,0.07,0.0
2012-07-10,,,,,,,,,,,,30.3621,30.0705,28.9502,31.1908,0.0879,,,,,,,,,,,,
2012-07-10 00:00:00,-6.75,219.5,2982100.0,-9.759999999999991,76.4042,18284200.0,-8.490000000000009,291.7506,3842300.0,-0.33999999999999986,37534100.0,,,,,,-43.02001999999993,2902.330078,1725730000.0,-86.17041000000154,7667.569823999999,3470600000.0,-11.489990000000034,1341.469971,3470600000.0,0.0049999999999999906,0.09,0.0
2012-07-11,,,,,,,,,,,,30.1779,30.0898,29.0393,31.1402,0.0116,,,,,,,,,,,,
2012-07-11 00:00:00,-0.5799999999999841,218.37,2734700.0,-1.6900000000000546,75.9294,16761500.0,-5.1099999999999,286.4793,6991600.0,-0.41000000000000014,39184900.0,,,,,,-10.790039999999863,2887.97998,1635120000.0,17.65966799999933,7685.319823999999,3426290000.0,0.049927000000025146,1341.449951,3426290000.0,0.0,0.09,0.0
2012-07-12,,,,,,,,,,,,29.9021,30.0583,28.8821,31.2346,-0.1018,,,,,,,,,,,,
2012-07-12 00:00:00,-1.25,215.36,2616200.0,-1.3400000000000318,75.2347,15287200.0,3.3600000000000136,286.1232,4614900.0,-0.5199999999999996,63523600.0,,,,,,-0.8901369999998678,2866.189941,1719460000.0,5.009764999998879,7638.649901999999,3654440000.0,-6.530029000000013,1334.76001,3654440000.0,0.0,0.095,0.0
2012-07-13,,,,,,,,,,,,29.7064,30.0707,28.9288,31.2126,-0.1289,,,,,,,,,,,,
2012-07-13 00:00:00,2.759999999999991,218.39,2221900.0,2.019999999999982,75.9972,11122400.0,4.3700000000000045,289.1526,3948000.0,0.629999999999999,39085000.0,,,,,,34.40991200000008,2908.469971,1373620000.0,104.27978499999972,7758.299805,3212930000.0,21.969970000000103,1356.780029,3212930000.0,-0.0050000000000000044,0.09,0.0
2012-07-16,,,,,,,,,,,,29.5264,30.0755,28.945,31.2059,-0.1446,,,,,,,,,,,,
2012-07-16 00:00:00,-0.5900000000000034,216.01,2004200.0,1.7899999999999636,76.2409,10759300.0,-1.4500000000000455,288.3501,2922200.0,-0.03999999999999915,27900600.0,,,,,,-6.090087999999923,2896.939941,1414470000.0,1.4599609999995664,7743.02002,2862720000.0,-2.8599850000000515,1353.640015,2862720000.0,0.0,0.085,0.0
2012-07-17,,,,,,,,,,,,29.4514,30.0583,28.9142,31.2024,-0.1378,,,,,,,,,,,,
